_id,pubchem_cid,pubchem_sid,inchikey,generic_name,trade_name,orphan_designation,umls,parsed_text,designated_date,designation_status,approval_status,approved_labeled_indication,marketing_approval_date,exclusivity_end_date,exclusivity_protected_indication,sponsor
UMLS:C0022661,,46508122,,"Erythropoietin (human, recombinant)",,Treatment of anemia associated with end stage renal disease.,"C0002871,C0022661","Anemia , End stage renal disease",11/19/1987,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,Organon Teknika Corporation
UMLS:C0004114,,381609124,,IL-4 Pseudomonas Toxin Fusion Protein (IL-4(38-37)-PE38KDEL),,Treatment of astrocytic glioma.,C0004114,Astrocytic glioma,04/06/2000,Designated,Not FDA Approved for Orphan Indication,,,,,"Medicenna Therapeutics, Inc.|220-1075 West George Street|Vancouver|Canada"
UMLS:C0010346,,441072528,,infliximab,Remicade,Treatment of Crohn's disease,C0010346,Crohn's Disease,11/14/1995,Designated/Approved,,"Treatment of moderately to severely active Crohn's disease for the reduction of the signs and symptoms, in patients who have an inadequate response to conventional therapies; and treatment of patients with fistulizing Crohn's disease for the reduction in the number of draining enterocutaneous fistula(s).", 08/24/1998 , 08/24/2005 ,,"Centocor, Inc.|200 Great Valley Parkway|Malvern|Pennsylvania|19355|United States"
UMLS:C0010346,,440790341,,infliximab,Remicade,Treatment of Crohn's disease,C0010346,Crohn's Disease,11/14/1995,Designated/Approved,,"Treatment of moderately to severely active Crohn's disease for the reduction of the signs and symptoms, in patients who have an inadequate response to conventional therapies; and treatment of patients with fistulizing Crohn's disease for the reduction in the number of draining enterocutaneous fistula(s).", 08/24/1998 , 08/24/2005 ,,"Centocor, Inc.|200 Great Valley Parkway|Malvern|Pennsylvania|19355|United States"
UMLS:C0010346,,433791528,,infliximab,Remicade,Treatment of Crohn's disease,C0010346,Crohn's Disease,11/14/1995,Designated/Approved,,"Treatment of moderately to severely active Crohn's disease for the reduction of the signs and symptoms, in patients who have an inadequate response to conventional therapies; and treatment of patients with fistulizing Crohn's disease for the reduction in the number of draining enterocutaneous fistula(s).", 08/24/1998 , 08/24/2005 ,,"Centocor, Inc.|200 Great Valley Parkway|Malvern|Pennsylvania|19355|United States"
UMLS:C0010346,,433790701,,infliximab,Remicade,Treatment of Crohn's disease,C0010346,Crohn's Disease,11/14/1995,Designated/Approved,,"Treatment of moderately to severely active Crohn's disease for the reduction of the signs and symptoms, in patients who have an inadequate response to conventional therapies; and treatment of patients with fistulizing Crohn's disease for the reduction in the number of draining enterocutaneous fistula(s).", 08/24/1998 , 08/24/2005 ,,"Centocor, Inc.|200 Great Valley Parkway|Malvern|Pennsylvania|19355|United States"
UMLS:C0010346,,387060165,,infliximab,Remicade,Treatment of Crohn's disease,C0010346,Crohn's Disease,11/14/1995,Designated/Approved,,"Treatment of moderately to severely active Crohn's disease for the reduction of the signs and symptoms, in patients who have an inadequate response to conventional therapies; and treatment of patients with fistulizing Crohn's disease for the reduction in the number of draining enterocutaneous fistula(s).", 08/24/1998 , 08/24/2005 ,,"Centocor, Inc.|200 Great Valley Parkway|Malvern|Pennsylvania|19355|United States"
UMLS:C0010346,,354355050,,infliximab,Remicade,Treatment of Crohn's disease,C0010346,Crohn's Disease,11/14/1995,Designated/Approved,,"Treatment of moderately to severely active Crohn's disease for the reduction of the signs and symptoms, in patients who have an inadequate response to conventional therapies; and treatment of patients with fistulizing Crohn's disease for the reduction in the number of draining enterocutaneous fistula(s).", 08/24/1998 , 08/24/2005 ,,"Centocor, Inc.|200 Great Valley Parkway|Malvern|Pennsylvania|19355|United States"
UMLS:C0010346,,348825932,,infliximab,Remicade,Treatment of Crohn's disease,C0010346,Crohn's Disease,11/14/1995,Designated/Approved,,"Treatment of moderately to severely active Crohn's disease for the reduction of the signs and symptoms, in patients who have an inadequate response to conventional therapies; and treatment of patients with fistulizing Crohn's disease for the reduction in the number of draining enterocutaneous fistula(s).", 08/24/1998 , 08/24/2005 ,,"Centocor, Inc.|200 Great Valley Parkway|Malvern|Pennsylvania|19355|United States"
UMLS:C0010346,,329976987,,infliximab,Remicade,Treatment of Crohn's disease,C0010346,Crohn's Disease,11/14/1995,Designated/Approved,,"Treatment of moderately to severely active Crohn's disease for the reduction of the signs and symptoms, in patients who have an inadequate response to conventional therapies; and treatment of patients with fistulizing Crohn's disease for the reduction in the number of draining enterocutaneous fistula(s).", 08/24/1998 , 08/24/2005 ,,"Centocor, Inc.|200 Great Valley Parkway|Malvern|Pennsylvania|19355|United States"
UMLS:C0010346,,178101701,,infliximab,Remicade,Treatment of Crohn's disease,C0010346,Crohn's Disease,11/14/1995,Designated/Approved,,"Treatment of moderately to severely active Crohn's disease for the reduction of the signs and symptoms, in patients who have an inadequate response to conventional therapies; and treatment of patients with fistulizing Crohn's disease for the reduction in the number of draining enterocutaneous fistula(s).", 08/24/1998 , 08/24/2005 ,,"Centocor, Inc.|200 Great Valley Parkway|Malvern|Pennsylvania|19355|United States"
UMLS:C0010346,,135305802,,infliximab,Remicade,Treatment of Crohn's disease,C0010346,Crohn's Disease,11/14/1995,Designated/Approved,,"Treatment of moderately to severely active Crohn's disease for the reduction of the signs and symptoms, in patients who have an inadequate response to conventional therapies; and treatment of patients with fistulizing Crohn's disease for the reduction in the number of draining enterocutaneous fistula(s).", 08/24/1998 , 08/24/2005 ,,"Centocor, Inc.|200 Great Valley Parkway|Malvern|Pennsylvania|19355|United States"
UMLS:C0010346,,103771449,,infliximab,Remicade,Treatment of Crohn's disease,C0010346,Crohn's Disease,11/14/1995,Designated/Approved,,"Treatment of moderately to severely active Crohn's disease for the reduction of the signs and symptoms, in patients who have an inadequate response to conventional therapies; and treatment of patients with fistulizing Crohn's disease for the reduction in the number of draining enterocutaneous fistula(s).", 08/24/1998 , 08/24/2005 ,,"Centocor, Inc.|200 Great Valley Parkway|Malvern|Pennsylvania|19355|United States"
UMLS:C0010346,,91145133,,infliximab,Remicade,Treatment of Crohn's disease,C0010346,Crohn's Disease,11/14/1995,Designated/Approved,,"Treatment of moderately to severely active Crohn's disease for the reduction of the signs and symptoms, in patients who have an inadequate response to conventional therapies; and treatment of patients with fistulizing Crohn's disease for the reduction in the number of draining enterocutaneous fistula(s).", 08/24/1998 , 08/24/2005 ,,"Centocor, Inc.|200 Great Valley Parkway|Malvern|Pennsylvania|19355|United States"
UMLS:C0010346,,56313883,,infliximab,Remicade,Treatment of Crohn's disease,C0010346,Crohn's Disease,11/14/1995,Designated/Approved,,"Treatment of moderately to severely active Crohn's disease for the reduction of the signs and symptoms, in patients who have an inadequate response to conventional therapies; and treatment of patients with fistulizing Crohn's disease for the reduction in the number of draining enterocutaneous fistula(s).", 08/24/1998 , 08/24/2005 ,,"Centocor, Inc.|200 Great Valley Parkway|Malvern|Pennsylvania|19355|United States"
UMLS:C0010346,,56313209,,infliximab,Remicade,Treatment of Crohn's disease,C0010346,Crohn's Disease,11/14/1995,Designated/Approved,,"Treatment of moderately to severely active Crohn's disease for the reduction of the signs and symptoms, in patients who have an inadequate response to conventional therapies; and treatment of patients with fistulizing Crohn's disease for the reduction in the number of draining enterocutaneous fistula(s).", 08/24/1998 , 08/24/2005 ,,"Centocor, Inc.|200 Great Valley Parkway|Malvern|Pennsylvania|19355|United States"
UMLS:C0010346,,56311151,,infliximab,Remicade,Treatment of Crohn's disease,C0010346,Crohn's Disease,11/14/1995,Designated/Approved,,"Treatment of moderately to severely active Crohn's disease for the reduction of the signs and symptoms, in patients who have an inadequate response to conventional therapies; and treatment of patients with fistulizing Crohn's disease for the reduction in the number of draining enterocutaneous fistula(s).", 08/24/1998 , 08/24/2005 ,,"Centocor, Inc.|200 Great Valley Parkway|Malvern|Pennsylvania|19355|United States"
UMLS:C0010346,,50067186,,infliximab,Remicade,Treatment of Crohn's disease,C0010346,Crohn's Disease,11/14/1995,Designated/Approved,,"Treatment of moderately to severely active Crohn's disease for the reduction of the signs and symptoms, in patients who have an inadequate response to conventional therapies; and treatment of patients with fistulizing Crohn's disease for the reduction in the number of draining enterocutaneous fistula(s).", 08/24/1998 , 08/24/2005 ,,"Centocor, Inc.|200 Great Valley Parkway|Malvern|Pennsylvania|19355|United States"
UMLS:C0010346,,46505602,,infliximab,Remicade,Treatment of Crohn's disease,C0010346,Crohn's Disease,11/14/1995,Designated/Approved,,"Treatment of moderately to severely active Crohn's disease for the reduction of the signs and symptoms, in patients who have an inadequate response to conventional therapies; and treatment of patients with fistulizing Crohn's disease for the reduction in the number of draining enterocutaneous fistula(s).", 08/24/1998 , 08/24/2005 ,,"Centocor, Inc.|200 Great Valley Parkway|Malvern|Pennsylvania|19355|United States"
UMLS:C0152018,,46506712,,Interferon alfa-2a (recombinant),,For use in combination with fluorouracil for the treatment of esophageal carcinoma.,C0152018,Esophageal carcinoma,10/27/1989,Designated,Not FDA Approved for Orphan Indication,,,,,"Hoffmann-La Roche, Inc.|340 Kingsland Street|Nutley|New Jersey|7110|United States"
UMLS:C0026769,,440790346,,Interferon beta-1b,Betaseron,Treatment of multiple sclerosis.,C0026769,Multiple Sclerosis,11/17/1988,Designated/Approved,,In ambulatory patients with relapsing-remitting multiple sclerosis to reduce the frequency of clinical exacerbations., 07/23/1993 , 07/23/2000 ,,Chiron Corp. & Berlex Laboratories|4560 Horton Street|Emeryville|California|94608|United States
UMLS:C0026769,,363907627,,Interferon beta-1b,Betaseron,Treatment of multiple sclerosis.,C0026769,Multiple Sclerosis,11/17/1988,Designated/Approved,,In ambulatory patients with relapsing-remitting multiple sclerosis to reduce the frequency of clinical exacerbations., 07/23/1993 , 07/23/2000 ,,Chiron Corp. & Berlex Laboratories|4560 Horton Street|Emeryville|California|94608|United States
UMLS:C0026769,,135350896,,Interferon beta-1b,Betaseron,Treatment of multiple sclerosis.,C0026769,Multiple Sclerosis,11/17/1988,Designated/Approved,,In ambulatory patients with relapsing-remitting multiple sclerosis to reduce the frequency of clinical exacerbations., 07/23/1993 , 07/23/2000 ,,Chiron Corp. & Berlex Laboratories|4560 Horton Street|Emeryville|California|94608|United States
UMLS:C0026769,,103771390,,Interferon beta-1b,Betaseron,Treatment of multiple sclerosis.,C0026769,Multiple Sclerosis,11/17/1988,Designated/Approved,,In ambulatory patients with relapsing-remitting multiple sclerosis to reduce the frequency of clinical exacerbations., 07/23/1993 , 07/23/2000 ,,Chiron Corp. & Berlex Laboratories|4560 Horton Street|Emeryville|California|94608|United States
UMLS:C0026769,,50069693,,Interferon beta-1b,Betaseron,Treatment of multiple sclerosis.,C0026769,Multiple Sclerosis,11/17/1988,Designated/Approved,,In ambulatory patients with relapsing-remitting multiple sclerosis to reduce the frequency of clinical exacerbations., 07/23/1993 , 07/23/2000 ,,Chiron Corp. & Berlex Laboratories|4560 Horton Street|Emeryville|California|94608|United States
UMLS:C0026769,,46504458,,Interferon beta-1b,Betaseron,Treatment of multiple sclerosis.,C0026769,Multiple Sclerosis,11/17/1988,Designated/Approved,,In ambulatory patients with relapsing-remitting multiple sclerosis to reduce the frequency of clinical exacerbations., 07/23/1993 , 07/23/2000 ,,Chiron Corp. & Berlex Laboratories|4560 Horton Street|Emeryville|California|94608|United States
UMLS:C3463824,,404772323,,lintuzumab,,Treatment of myelodysplastic syndrome,C3463824,MYELODYSPLASTIC SYNDROME,03/20/2007,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"Seattle Genetics, Inc.|21823 30th Drive Southeast|Bothell|Washington|98021|United States"
UMLS:C3463824,,249565664,,lintuzumab,,Treatment of myelodysplastic syndrome,C3463824,MYELODYSPLASTIC SYNDROME,03/20/2007,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"Seattle Genetics, Inc.|21823 30th Drive Southeast|Bothell|Washington|98021|United States"
UMLS:C3463824,,160671685,,lintuzumab,,Treatment of myelodysplastic syndrome,C3463824,MYELODYSPLASTIC SYNDROME,03/20/2007,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"Seattle Genetics, Inc.|21823 30th Drive Southeast|Bothell|Washington|98021|United States"
UMLS:C3463824,,135336964,,lintuzumab,,Treatment of myelodysplastic syndrome,C3463824,MYELODYSPLASTIC SYNDROME,03/20/2007,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"Seattle Genetics, Inc.|21823 30th Drive Southeast|Bothell|Washington|98021|United States"
UMLS:C1540912,,354355057,,mepolizumab,NUCALA,For treatment of hypereosinophilic syndrome,C1540912,Hypereosinophilic syndrome,05/28/2004,Designated/Approved,,treatment of adult and pediatric patients aged 12 years and older with hypereosinophilic syndrome (HES) for > or = 6 months without an identifiable non-hematologic secondary cause, 09/25/2020 , 09/25/2027 ,treatment of adult and pediatric patients aged 12 years and older with hypereosinophilic syndrome (HES) for > or = 6 months without an identifiable non-hematologic secondary cause,GlaxoSmithKline LLC|1250 S. Collegeville Road|Collegeville|Pennsylvania|19426|United States
UMLS:C1540912,,347910353,,mepolizumab,NUCALA,For treatment of hypereosinophilic syndrome,C1540912,Hypereosinophilic syndrome,05/28/2004,Designated/Approved,,treatment of adult and pediatric patients aged 12 years and older with hypereosinophilic syndrome (HES) for > or = 6 months without an identifiable non-hematologic secondary cause, 09/25/2020 , 09/25/2027 ,treatment of adult and pediatric patients aged 12 years and older with hypereosinophilic syndrome (HES) for > or = 6 months without an identifiable non-hematologic secondary cause,GlaxoSmithKline LLC|1250 S. Collegeville Road|Collegeville|Pennsylvania|19426|United States
UMLS:C1540912,,223366020,,mepolizumab,NUCALA,For treatment of hypereosinophilic syndrome,C1540912,Hypereosinophilic syndrome,05/28/2004,Designated/Approved,,treatment of adult and pediatric patients aged 12 years and older with hypereosinophilic syndrome (HES) for > or = 6 months without an identifiable non-hematologic secondary cause, 09/25/2020 , 09/25/2027 ,treatment of adult and pediatric patients aged 12 years and older with hypereosinophilic syndrome (HES) for > or = 6 months without an identifiable non-hematologic secondary cause,GlaxoSmithKline LLC|1250 S. Collegeville Road|Collegeville|Pennsylvania|19426|United States
UMLS:C1540912,,160682290,,mepolizumab,NUCALA,For treatment of hypereosinophilic syndrome,C1540912,Hypereosinophilic syndrome,05/28/2004,Designated/Approved,,treatment of adult and pediatric patients aged 12 years and older with hypereosinophilic syndrome (HES) for > or = 6 months without an identifiable non-hematologic secondary cause, 09/25/2020 , 09/25/2027 ,treatment of adult and pediatric patients aged 12 years and older with hypereosinophilic syndrome (HES) for > or = 6 months without an identifiable non-hematologic secondary cause,GlaxoSmithKline LLC|1250 S. Collegeville Road|Collegeville|Pennsylvania|19426|United States
UMLS:C1540912,,135278932,,mepolizumab,NUCALA,For treatment of hypereosinophilic syndrome,C1540912,Hypereosinophilic syndrome,05/28/2004,Designated/Approved,,treatment of adult and pediatric patients aged 12 years and older with hypereosinophilic syndrome (HES) for > or = 6 months without an identifiable non-hematologic secondary cause, 09/25/2020 , 09/25/2027 ,treatment of adult and pediatric patients aged 12 years and older with hypereosinophilic syndrome (HES) for > or = 6 months without an identifiable non-hematologic secondary cause,GlaxoSmithKline LLC|1250 S. Collegeville Road|Collegeville|Pennsylvania|19426|United States
UMLS:C1540912,,76206305,,mepolizumab,NUCALA,For treatment of hypereosinophilic syndrome,C1540912,Hypereosinophilic syndrome,05/28/2004,Designated/Approved,,treatment of adult and pediatric patients aged 12 years and older with hypereosinophilic syndrome (HES) for > or = 6 months without an identifiable non-hematologic secondary cause, 09/25/2020 , 09/25/2027 ,treatment of adult and pediatric patients aged 12 years and older with hypereosinophilic syndrome (HES) for > or = 6 months without an identifiable non-hematologic secondary cause,GlaxoSmithKline LLC|1250 S. Collegeville Road|Collegeville|Pennsylvania|19426|United States
