_id,compound_id,inchl_key,generic_name,trade_name,orphan_designation,umls_id,parsed_text,designated_date,designation_status,approval_status,approved_labeled_indication,marketing_approval_date,exclusivity_end_date,exclusivity_protected_indication
CBPNZQVSJQDFBE-ZJEVVSOISA-N,24847874,CBPNZQVSJQDFBE-ZJEVVSOISA-N,Temsirolimus,Torisel,Treatment of renal cell carcinoma,C0007134,Renal Cell Carcinoma,12/16/04,Designated/Approved,,Treatment of advanced renal cell carcinoma, 05/30/2007 , 05/30/2014 ,
CBPNZQVSJQDFBE-DYFDTRMFSA-N,5938194,CBPNZQVSJQDFBE-DYFDTRMFSA-N,Temsirolimus,Torisel,Treatment of renal cell carcinoma,C0007134,Renal Cell Carcinoma,12/16/04,Designated/Approved,,Treatment of advanced renal cell carcinoma, 05/30/2007 , 05/30/2014 ,
CBPNZQVSJQDFBE-UITOJQKMSA-N,129317846,CBPNZQVSJQDFBE-UITOJQKMSA-N,Temsirolimus,Torisel,Treatment of renal cell carcinoma,C0007134,Renal Cell Carcinoma,12/16/04,Designated/Approved,,Treatment of advanced renal cell carcinoma, 05/30/2007 , 05/30/2014 ,
CBPNZQVSJQDFBE-AQHKCTBXSA-N,71433778,CBPNZQVSJQDFBE-AQHKCTBXSA-N,Temsirolimus,Torisel,Treatment of renal cell carcinoma,C0007134,Renal Cell Carcinoma,12/16/04,Designated/Approved,,Treatment of advanced renal cell carcinoma, 05/30/2007 , 05/30/2014 ,
CBPNZQVSJQDFBE-FAYWIXGWSA-N,53486199,CBPNZQVSJQDFBE-FAYWIXGWSA-N,Temsirolimus,Torisel,Treatment of renal cell carcinoma,C0007134,Renal Cell Carcinoma,12/16/04,Designated/Approved,,Treatment of advanced renal cell carcinoma, 05/30/2007 , 05/30/2014 ,
CBPNZQVSJQDFBE-UHFFFAOYSA-N,148191,CBPNZQVSJQDFBE-UHFFFAOYSA-N,Temsirolimus,Torisel,Treatment of renal cell carcinoma,C0007134,Renal Cell Carcinoma,12/16/04,Designated/Approved,,Treatment of advanced renal cell carcinoma, 05/30/2007 , 05/30/2014 ,
CBPNZQVSJQDFBE-HGVVHKDOSA-N,23724530,CBPNZQVSJQDFBE-HGVVHKDOSA-N,Temsirolimus,Torisel,Treatment of renal cell carcinoma,C0007134,Renal Cell Carcinoma,12/16/04,Designated/Approved,,Treatment of advanced renal cell carcinoma, 05/30/2007 , 05/30/2014 ,
CBPNZQVSJQDFBE-PXVOFZQNSA-N,18293306,CBPNZQVSJQDFBE-PXVOFZQNSA-N,Temsirolimus,Torisel,Treatment of renal cell carcinoma,C0007134,Renal Cell Carcinoma,12/16/04,Designated/Approved,,Treatment of advanced renal cell carcinoma, 05/30/2007 , 05/30/2014 ,
CBPNZQVSJQDFBE-FUXHJELOSA-N,6918289,CBPNZQVSJQDFBE-FUXHJELOSA-N,Temsirolimus,Torisel,Treatment of renal cell carcinoma,C0007134,Renal Cell Carcinoma,12/16/04,Designated/Approved,,Treatment of advanced renal cell carcinoma, 05/30/2007 , 05/30/2014 ,
BENFXAYNYRLAIU-QSVFAHTRSA-N,72081,BENFXAYNYRLAIU-QSVFAHTRSA-N,Terlipressin,,Treatment of bleeding esophageal varices.,C0014867,Esophageal Varices,3/6/86,Designated,Not FDA Approved for Orphan Indication,,,,
MKJIEFSOBYUXJB-UHFFFAOYSA-N,6018,MKJIEFSOBYUXJB-UHFFFAOYSA-N,Tetrabenazine,,Treatment of moderate/severe tardive dyskinesia.,C0686347,Tardive Dyskinesia,5/12/98,Designated,Not FDA Approved for Orphan Indication,,,,
IKPNWIGTWUZCKM-JEDNCBNOSA-N,135242,IKPNWIGTWUZCKM-JEDNCBNOSA-N,Tilarginine acetate,,Treatment of cardiogenic shock,C0036980,Cardiogenic shock,4/11/05,Designated,Not FDA Approved for Orphan Indication,,,,
YTGJWQPHMWSCST-UHFFFAOYSA-N,5483,YTGJWQPHMWSCST-UHFFFAOYSA-N,Tiopronin,Thiola,Prevention of cystine nephrolithiasis in patients with homozygous cystinuria.,"C0010691,C0022650","Cystinuria , Nephrolithiasis",1/17/86,Designated/Approved,,"Indicated for the prevention of cystine (kidney) stone formation in patients with severe homozygous cystinuria with urinary cystine greater than 500 mg/day, who are resistant to treatment with conservative measures of high fluid intake, alkali and diet modification or who have adverse reactions to d-penicillamine.", 08/11/1988 , 08/11/1995 ,
DQHNAVOVODVIMG-RGECMCKFSA-M,5487426,DQHNAVOVODVIMG-RGECMCKFSA-M,Tiotropium bromide,,To improve pulmonary function in conjunction with standard therapy in the management of patients with cystic fibrosis,"C0010674,C1547996","Cystic Fibrosis , Pulmonary Function",1/8/08,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
KPWYNAGOBXLMSE-UHFFFAOYSA-N,9893228,KPWYNAGOBXLMSE-UHFFFAOYSA-N,tipelukast,,Treatment of idiopathic pulmonary fibrosis,C1800706,Idiopathic Pulmonary Fibrosis,10/20/14,Designated,Not FDA Approved for Orphan Indication,,,,
UOWZUVNAGUAEQC-UHFFFAOYSA-N,5803,UOWZUVNAGUAEQC-UHFFFAOYSA-N,tiratricol,,Treatment of Monocarboxylate 8 Transporter (MCT8) Deficiency (Allan-Herndon-Dudley-Syndrome),"C0039082,C1420103","Syndrome , MCT8",1/16/19,Designated,Not FDA Approved for Orphan Indication,,,,
ZWUKMNZJRDGCTQ-UHFFFAOYSA-N,114869,ZWUKMNZJRDGCTQ-UHFFFAOYSA-N,Tizanidine HCl,,Treatment of spasticity associated with multiple sclerosis and spinal cord injury.,"C0026769,C0026838,C0037929","Multiple Sclerosis , Spasticity , Spinal Cord Injury",1/31/94,Designated,Not FDA Approved for Orphan Indication,,,,
YEZNLOUZAIOMLT-UHFFFAOYSA-N,610479,YEZNLOUZAIOMLT-UHFFFAOYSA-N,tolfenamic acid,,Treatment of Frontotemporal Dementia,C0338451,Frontotemporal dementia,7/13/16,Designated,Not FDA Approved for Orphan Indication,,,,
YEZNLOUZAIOMLT-UHFFFAOYSA-N,610479,YEZNLOUZAIOMLT-UHFFFAOYSA-N,tolfenamic acid,,Treatment of progressive supranuclear palsy,C0038868,Progressive supranuclear palsy,7/13/16,Designated,Not FDA Approved for Orphan Indication,,,,
XFCLJVABOIYOMF-QPLCGJKRSA-N,3005573,XFCLJVABOIYOMF-QPLCGJKRSA-N,Toremifene,,Treatment of desmoid tumors.,C0079218,desmoid tumors,8/17/93,Designated,Not FDA Approved for Orphan Indication,,,,
HSWLVDBGZCETRH-UHFFFAOYSA-O,132472120,HSWLVDBGZCETRH-UHFFFAOYSA-O,trabedersen,,Treatment of Stage IIB through Stage IV malignant melanoma.,C0025202,Malignant Melanoma,8/22/11,Designated,Not FDA Approved for Orphan Indication,,,,
VLPFTAMPNXLGLX-UHFFFAOYSA-N,10850,VLPFTAMPNXLGLX-UHFFFAOYSA-N,tricaprilin,,Treatment of infantile spasms also known as West's syndrome,"C0037769,C3887898","Infantile spasms , Infantile spasms",10/27/20,Designated,Not FDA Approved for Orphan Indication,,,,
MFBCDACCJCDGBA-UHFFFAOYSA-N,11518241,MFBCDACCJCDGBA-UHFFFAOYSA-N,trifarotene,,Treatment of congenital ichthyosis,C0079154,congenital ichthyosis,6/6/14,Designated,Not FDA Approved for Orphan Indication,,,,
UHWVSEOVJBQKBE-UHFFFAOYSA-N,21109,UHWVSEOVJBQKBE-UHFFFAOYSA-N,trimetazidine,,Treatment of pulmonary arterial hypertension,C3203102,PULMONARY ARTERIAL HYPERTENSION,8/7/18,Designated,Not FDA Approved for Orphan Indication,,,,
VGGGPCQERPFHOB-RDBSUJKOSA-N,72172,VGGGPCQERPFHOB-RDBSUJKOSA-N,Ubenimex,,Treatment of acute myeloid leukemia,C0023467,Acute myeloid leukemia,8/7/20,Designated,Not FDA Approved for Orphan Indication,,,,
QNTNKSLOFHEFPK-UHFFFAOYSA-N,25201759,QNTNKSLOFHEFPK-UHFFFAOYSA-N,ubiquinol,,Treatment of Huntington's Disease,C0020179,Huntington's Disease,4/12/04,Designated,Not FDA Approved for Orphan Indication,,,,
QNTNKSLOFHEFPK-UPTCCGCDSA-N,9962735,QNTNKSLOFHEFPK-UPTCCGCDSA-N,ubiquinol,,Treatment of Huntington's Disease,C0020179,Huntington's Disease,4/12/04,Designated,Not FDA Approved for Orphan Indication,,,,
XSQUKJJJFZCRTK-UHFFFAOYSA-N,1176,XSQUKJJJFZCRTK-UHFFFAOYSA-N,urea,,"Treatment of rare congenital ichthyoses (CHILD syndrome, collodion baby, congenital ichthyosform erythroderma, Conradi-flunermann, epidermolytic hyperkeratosis, erythrokeratoderma variabilis, harlequin ichthyosis, KID syndrome, lamellar ichthyosis, Netherton syndrome, neutral lipid storage disease, Sjorgren-Larsson syndrome, trichothiodystrophy, X-linked ichthyosis).","C0011606,C0079153,C0079154,C0079588,C0239849,C0265267,C0265962,C0265962,C0268238,C1955934,C3543867,C3665333","Erythroderma , Epidermolytic hyperkeratosis , Lamellar ichthyosis , X-linked ichthyosis , Harlequin Ichthyosis , Child syndrome , Netherton Syndrome , Netherton Syndrome , Neutral lipid storage disease , Trichothiodystrophy , Collodion Baby , Kid syndrome",11/7/11,Designated,Not FDA Approved for Orphan Indication,,,,
ZDRRIRUAESZNIH-JLSAMJFVSA-N,73759969,ZDRRIRUAESZNIH-JLSAMJFVSA-N,Urofollitropin,Metrodin,For induction of ovulation in patients with polycystic ovarian disease who have an elevated LH/FSH ratio and who have failed to respond to adequate clomiphene citrate therapy.,C0032460,Polycystic Ovarian Disease,11/25/87,Designated/Approved,,, 09/18/1986 , 09/18/1993 ,
ZDRRIRUAESZNIH-BZGUUIOASA-N,75409771,ZDRRIRUAESZNIH-BZGUUIOASA-N,Urofollitropin,Metrodin,For induction of ovulation in patients with polycystic ovarian disease who have an elevated LH/FSH ratio and who have failed to respond to adequate clomiphene citrate therapy.,C0032460,Polycystic Ovarian Disease,11/25/87,Designated/Approved,,, 09/18/1986 , 09/18/1993 ,
ZDRRIRUAESZNIH-UHFFFAOYSA-N,62819,ZDRRIRUAESZNIH-UHFFFAOYSA-N,Urofollitropin,Metrodin,For induction of ovulation in patients with polycystic ovarian disease who have an elevated LH/FSH ratio and who have failed to respond to adequate clomiphene citrate therapy.,C0032460,Polycystic Ovarian Disease,11/25/87,Designated/Approved,,, 09/18/1986 , 09/18/1993 ,
ZDRRIRUAESZNIH-JLSAMJFVSA-N,73759969,ZDRRIRUAESZNIH-JLSAMJFVSA-N,Urofollitropin,,"For the initiation and re-initiation of spermatogenesis in adult males with reproductive failure due to hypothalamic or pituitary dysfunction, hypogonadotropic hypogonadism.","C0022735,C0281947,C3671958","Hypogonadotropic Hypogonadism , pituitary dysfunction , Reproductive failure",12/5/97,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
ZDRRIRUAESZNIH-BZGUUIOASA-N,75409771,ZDRRIRUAESZNIH-BZGUUIOASA-N,Urofollitropin,,"For the initiation and re-initiation of spermatogenesis in adult males with reproductive failure due to hypothalamic or pituitary dysfunction, hypogonadotropic hypogonadism.","C0022735,C0281947,C3671958","Hypogonadotropic Hypogonadism , pituitary dysfunction , Reproductive failure",12/5/97,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
ZDRRIRUAESZNIH-UHFFFAOYSA-N,62819,ZDRRIRUAESZNIH-UHFFFAOYSA-N,Urofollitropin,,"For the initiation and re-initiation of spermatogenesis in adult males with reproductive failure due to hypothalamic or pituitary dysfunction, hypogonadotropic hypogonadism.","C0022735,C0281947,C3671958","Hypogonadotropic Hypogonadism , pituitary dysfunction , Reproductive failure",12/5/97,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
RUDATBOHQWOJDD-UZVSRGJWSA-N,31401,RUDATBOHQWOJDD-UZVSRGJWSA-N,Ursodiol,URSO 250,Treatment of patients with primary biliary cirrhosis,C0008312,Primary Biliary Cirrhosis,6/20/91,Designated/Approved,,, 12/10/1997 , 12/10/2004 ,
FJCDSQATIJKQKA-UHFFFAOYSA-N,54766013,FJCDSQATIJKQKA-UHFFFAOYSA-N,Vactosertib,,Treatment of gastric cancer,C0024623,Gastric Cancer,9/28/20,Designated,Not FDA Approved for Orphan Indication,,,,
SWXOGPJRIDTIRL-CISAEKETSA-N,133566183,SWXOGPJRIDTIRL-CISAEKETSA-N,vapreotide,,Treatment of esophageal variceal hemorrhage patients with portal hypertension.,"C0014852,C0020541,C0333106","ESOPHAGEAL , Portal Hypertension , variceal hemorrhage",1/10/00,Designated,Not FDA Approved for Orphan Indication,,,,
SWXOGPJRIDTIRL-HFQRKYADSA-N,5311370,SWXOGPJRIDTIRL-HFQRKYADSA-N,vapreotide,,Treatment of esophageal variceal hemorrhage patients with portal hypertension.,"C0014852,C0020541,C0333106","ESOPHAGEAL , Portal Hypertension , variceal hemorrhage",1/10/00,Designated,Not FDA Approved for Orphan Indication,,,,
SWXOGPJRIDTIRL-KTJGOPLGSA-N,70689318,SWXOGPJRIDTIRL-KTJGOPLGSA-N,vapreotide,,Treatment of esophageal variceal hemorrhage patients with portal hypertension.,"C0014852,C0020541,C0333106","ESOPHAGEAL , Portal Hypertension , variceal hemorrhage",1/10/00,Designated,Not FDA Approved for Orphan Indication,,,,
SWXOGPJRIDTIRL-DLRASJFKSA-N,45588099,SWXOGPJRIDTIRL-DLRASJFKSA-N,vapreotide,,Treatment of esophageal variceal hemorrhage patients with portal hypertension.,"C0014852,C0020541,C0333106","ESOPHAGEAL , Portal Hypertension , variceal hemorrhage",1/10/00,Designated,Not FDA Approved for Orphan Indication,,,,
SWXOGPJRIDTIRL-UHFFFAOYSA-N,71306,SWXOGPJRIDTIRL-UHFFFAOYSA-N,vapreotide,,Treatment of esophageal variceal hemorrhage patients with portal hypertension.,"C0014852,C0020541,C0333106","ESOPHAGEAL , Portal Hypertension , variceal hemorrhage",1/10/00,Designated,Not FDA Approved for Orphan Indication,,,,
SWXOGPJRIDTIRL-DOUNNPEJSA-N,6918026,SWXOGPJRIDTIRL-DOUNNPEJSA-N,vapreotide,,Treatment of esophageal variceal hemorrhage patients with portal hypertension.,"C0014852,C0020541,C0333106","ESOPHAGEAL , Portal Hypertension , variceal hemorrhage",1/10/00,Designated,Not FDA Approved for Orphan Indication,,,,
VYUWDIKZJLOZJL-UHFFFAOYSA-N,11638255,VYUWDIKZJLOZJL-UHFFFAOYSA-N,Varbulin,,Treatment of glioblastoma multiforme.,C0017636,Glioblastoma multiforme,11/5/09,Designated,Not FDA Approved for Orphan Indication,,,,
LNOVHERIIMJMDG-XZXLULOTSA-N,46184405,LNOVHERIIMJMDG-XZXLULOTSA-N,vatiquinone,,Treatment of mitochondrial disease,C0751651,Mitochondrial disease,8/10/20,Designated,Not FDA Approved for Orphan Indication,,,,
GPXBXXGIAQBQNI-UHFFFAOYSA-N,42611257,GPXBXXGIAQBQNI-UHFFFAOYSA-N,vemurafenib,,Treatment of anaplastic thyroid carcinoma and advanced papillary thyroid cancer whose tumors harbor a BRAF V600 mutation,"C0027651,C0238461,C0238463","Tumors , Anaplastic thyroid carcinoma , papillary thyroid cancer",11/26/13,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
GPXBXXGIAQBQNI-UHFFFAOYSA-N,42611257,GPXBXXGIAQBQNI-UHFFFAOYSA-N,vemurafenib,,Treatment of patients with non-small cell lung cancer (NSCLC) with BRAF V600 mutation,"C0007131,C3539721","Non-Small Cell Lung Cancer , Non-Small Cell Lung Cancer",9/8/14,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
ZVXLKCOOOKREJD-OERAVCCFSA-N,154562176,ZVXLKCOOOKREJD-OERAVCCFSA-N,viltolarsen,VILTEPSO,Treatment of Duchenne Muscular Dystrophy,C0013264,DUCHENNE MUSCULAR DYSTROPHY,1/12/17,Designated/Approved,,VILTEPSO is indicated for the treatment of Duchenne muscular dystrophy (DMD) in patients who have a confirmed mutation of the DMD gene that is amenable to exon 53 skipping, 08/12/2020 , 08/12/2027 ,VILTEPSO is indicated for the treatment of Duchenne muscular dystrophy (DMD) in patients who have a confirmed mutation of the DMD gene that is amenable to exon 53 skipping
RNOAOAWBMHREKO-QFIPXVFZSA-N,135565884,RNOAOAWBMHREKO-QFIPXVFZSA-N,zanubrutinib,,Treatment of nodal marginal zone lymphoma,C0242647,Nodal marginal zone lymphoma,8/24/20,Designated,Not FDA Approved for Orphan Indication,,,,
QPAKKWCQMHUHNI-GQIQPHNSSA-N,86278273,QPAKKWCQMHUHNI-GQIQPHNSSA-N,chlorotoxin,,"Treatment of stage IIb, IIc, III & IV melanoma",C0025202,melanoma,12/2/08,Designated,Not FDA Approved for Orphan Indication,,,,
AMLYAMJWYAIXIA-VWNVYAMZSA-N,176873,AMLYAMJWYAIXIA-VWNVYAMZSA-N,cilengitide,,Treatment of malignant glioma,C0555198,Malignant Glioma,5/27/05,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
CKLPLPZSUQEDRT-WPCRTTGESA-N,44469321,CKLPLPZSUQEDRT-WPCRTTGESA-N,Cipargamin,,Treatment of malaria,C0024530,Malaria,7/27/17,Designated,Not FDA Approved for Orphan Indication,,,,
YKPUWZUDDOIDPM-VURMDHGXSA-N,1548942,YKPUWZUDDOIDPM-VURMDHGXSA-N,civamide,,Treatment of postherpetic neuralgia of the trigeminal nerve,C0032768,Postherpetic neuralgia,12/9/02,Designated,Not FDA Approved for Orphan Indication,,,,
PTOAARAWEBMLNO-KVQBGUIXSA-N,20279,PTOAARAWEBMLNO-KVQBGUIXSA-N,Cladribine,,Treatment of acute myeloid leukemia.,C0023467,Acute myeloid leukemia,7/20/90,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
PTOAARAWEBMLNO-KVQBGUIXSA-N,20279,PTOAARAWEBMLNO-KVQBGUIXSA-N,cladribine,,Treatment of chronic lymphocytic leukemia,C0023434,Chronic Lymphocytic Leukemia,12/31/90,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
PTOAARAWEBMLNO-KVQBGUIXSA-N,20279,PTOAARAWEBMLNO-KVQBGUIXSA-N,Cladribine,,Treatment of the chronic progressive form of multiple sclerosis.,C0026769,Multiple Sclerosis,4/19/94,Designated,Not FDA Approved for Orphan Indication,,,,
VNFPBHJOKIVQEB-UHFFFAOYSA-N,2812,VNFPBHJOKIVQEB-UHFFFAOYSA-N,Clotrimazole,,Treatment of sickle cell disease.,C0002895,Sickle Cell Disease,4/24/95,Designated,Not FDA Approved for Orphan Indication,,,,
VNFPBHJOKIVQEB-UHFFFAOYSA-N,2812,VNFPBHJOKIVQEB-UHFFFAOYSA-N,Clotrimazole,,Topical treatment of children and adults with pouchitis,C0376620,Pouchitis,6/14/05,Designated,Not FDA Approved for Orphan Indication,,,,
BSMCAPRUBJMWDF-KRWDZBQOSA-N,16222096,BSMCAPRUBJMWDF-KRWDZBQOSA-N,cobimetinib,,"Treatment of stage IIb, IIc, III, and IV melanoma with BRAFV600 mutation","C0025202,C4553416","melanoma , IIC",1/31/14,Designated/Approved,,"For the treatment of patients with unresectable or metastatic melanoma with BRAF V600E or V600K mutation, in combination with vemurafenib. Limitations of Use: COTELLIC is not indicated for treatment of patients with wild-type BRAF melanoma.", 11/10/2015 , 11/10/2022 ,"For the treatment of patients with unresectable or metastatic melanoma with BRAF V600E or V600K mutation, in combination with vemurafenib. COTELLIC is not indicated for treatment of patients with wild-type BRAF melanoma"
RSGPTDNHQUJVBP-MDTVQASCSA-N,129629077,RSGPTDNHQUJVBP-MDTVQASCSA-N,copper histidinate,,Treatment of Menkes disease,C0022716,Menkes disease,5/14/12,Designated,Not FDA Approved for Orphan Indication,,,,
UUYDYUZBCIHUFZ-MDTVQASCSA-L,151722,UUYDYUZBCIHUFZ-MDTVQASCSA-L,copper histidinate,,Treatment of Menkes disease,C0022716,Menkes disease,5/14/12,Designated,Not FDA Approved for Orphan Indication,,,,
ARUVKPQLZAKDPS-UHFFFAOYSA-L,24462,ARUVKPQLZAKDPS-UHFFFAOYSA-L,copper sulfate,,Treatment of keratoconus,C0022578,Keratoconus,10/26/17,Designated,Not FDA Approved for Orphan Indication,,,,
RCBJUJRVBGYTEO-UHFFFAOYSA-N,71587716,RCBJUJRVBGYTEO-UHFFFAOYSA-N,CT-2584 mesylate,,Treatment of malignant mesothelioma.,C0345967,Malignant mesothelioma,4/16/99,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
PMATZTZNYRCHOR-SCYOXIPCSA-N,123134263,PMATZTZNYRCHOR-SCYOXIPCSA-N,Cyclosporine,,Prophylaxis of organ rejection in patients receiving allogeneic lung transplant,C0815080,organ rejection,11/25/03,Designated,Not FDA Approved for Orphan Indication,,,,
PMATZTZNYRCHOR-AVZWOAAISA-N,122172945,PMATZTZNYRCHOR-AVZWOAAISA-N,Cyclosporine,,Prophylaxis of organ rejection in patients receiving allogeneic lung transplant,C0815080,organ rejection,11/25/03,Designated,Not FDA Approved for Orphan Indication,,,,
PMATZTZNYRCHOR-SRFWORPQSA-N,25246316,PMATZTZNYRCHOR-SRFWORPQSA-N,Cyclosporine,,Prophylaxis of organ rejection in patients receiving allogeneic lung transplant,C0815080,organ rejection,11/25/03,Designated,Not FDA Approved for Orphan Indication,,,,
PMATZTZNYRCHOR-QVSDIVLPSA-N,5497195,PMATZTZNYRCHOR-QVSDIVLPSA-N,Cyclosporine,,Prophylaxis of organ rejection in patients receiving allogeneic lung transplant,C0815080,organ rejection,11/25/03,Designated,Not FDA Approved for Orphan Indication,,,,
PMATZTZNYRCHOR-VJRYSDSKSA-N,24883466,PMATZTZNYRCHOR-VJRYSDSKSA-N,Cyclosporine,,Prophylaxis of organ rejection in patients receiving allogeneic lung transplant,C0815080,organ rejection,11/25/03,Designated,Not FDA Approved for Orphan Indication,,,,
PMATZTZNYRCHOR-GNSAQUIPSA-N,62280,PMATZTZNYRCHOR-GNSAQUIPSA-N,Cyclosporine,,Prophylaxis of organ rejection in patients receiving allogeneic lung transplant,C0815080,organ rejection,11/25/03,Designated,Not FDA Approved for Orphan Indication,,,,
PMATZTZNYRCHOR-IMVLJIQESA-N,5280754,PMATZTZNYRCHOR-IMVLJIQESA-N,Cyclosporine,,Prophylaxis of organ rejection in patients receiving allogeneic lung transplant,C0815080,organ rejection,11/25/03,Designated,Not FDA Approved for Orphan Indication,,,,
PMATZTZNYRCHOR-KMSBSJHKSA-N,6435893,PMATZTZNYRCHOR-KMSBSJHKSA-N,Cyclosporine,,Prophylaxis of organ rejection in patients receiving allogeneic lung transplant,C0815080,organ rejection,11/25/03,Designated,Not FDA Approved for Orphan Indication,,,,
PMATZTZNYRCHOR-CGLBZJNRSA-N,5284373,PMATZTZNYRCHOR-CGLBZJNRSA-N,Cyclosporine,,Prophylaxis of organ rejection in patients receiving allogeneic lung transplant,C0815080,organ rejection,11/25/03,Designated,Not FDA Approved for Orphan Indication,,,,
PMATZTZNYRCHOR-SCYOXIPCSA-N,123134263,PMATZTZNYRCHOR-SCYOXIPCSA-N,cyclosporine,,Prophylaxis of graft-versus-host disease,C0018133,Graft-Versus-Host Disease,2/17/09,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
PMATZTZNYRCHOR-AVZWOAAISA-N,122172945,PMATZTZNYRCHOR-AVZWOAAISA-N,cyclosporine,,Prophylaxis of graft-versus-host disease,C0018133,Graft-Versus-Host Disease,2/17/09,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
PMATZTZNYRCHOR-SRFWORPQSA-N,25246316,PMATZTZNYRCHOR-SRFWORPQSA-N,cyclosporine,,Prophylaxis of graft-versus-host disease,C0018133,Graft-Versus-Host Disease,2/17/09,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
PMATZTZNYRCHOR-QVSDIVLPSA-N,5497195,PMATZTZNYRCHOR-QVSDIVLPSA-N,cyclosporine,,Prophylaxis of graft-versus-host disease,C0018133,Graft-Versus-Host Disease,2/17/09,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,
